timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,wind_gust_ms,solar_altitude_deg,ghi,dhi,uv,hour_of_day,is_potential_shutdown,is_daytime,weather_score
2026-06-14 12:15:00,1.2177454296731107,0.12551317207614673,-0.02388311476550776,-0.49519890377081366,-0.4507035812695744,1.667553237470174,1.5602177035826879,1.3919460304106195,1.3962946716484437,12,0,1,-0.06625712201344165
2026-06-14 12:30:00,-0.9288090409725207,0.29702064334902684,0.136728529115697,-0.6729721401344274,-0.5562296898008852,1.714814314351285,1.5672106800842724,1.3919460304106195,1.414675847132679,12,0,1,-0.06625712201344165
2026-06-14 12:45:00,-0.9138649797940485,0.49891594380506316,0.2571872620266013,-0.9130365982653227,-0.6664473594277552,1.7644384450764516,1.5741680869238261,1.3919460304106195,1.414675847132679,12,0,1,-0.06625712201344165
2026-06-14 13:00:00,0.8599448691350104,0.6511296022021937,0.3977224504226565,-1.0565562742930017,-0.7817932403950867,1.8116995219575627,1.5810903190236612,1.4110939968067862,1.414675847132679,13,0,1,-0.06625712201344165
2026-06-14 13:15:00,0.5778414804652146,0.6879596569679576,0.45795181687810793,-1.0565562742930017,-0.7817932403950867,1.7289926374156184,1.5644177801906074,1.3919460304106195,1.414675847132679,13,0,1,-0.06625712201344165
2026-06-14 13:30:00,-0.9046442558718404,0.7243159832910046,0.5181811833335593,-1.0565562742930017,-0.7817932403950867,1.6486488067177298,1.5461234269652095,1.372798064014453,1.3962946716484437,13,0,1,-0.06625712201344165
2026-06-14 13:45:00,1.40448779431802,0.7602061288711919,0.5583340943038613,-1.0565562742930017,-0.7817932403950867,1.5683049760198409,1.5290156989962187,1.372798064014453,1.3769163968817393,13,0,1,-0.06625712201344165
2026-06-14 14:00:00,1.2573351367481262,0.7956374981623784,0.6185634607593127,-1.0565562742930017,-0.7817932403950867,1.4855980914778968,1.5116900706286889,1.3536500976182864,1.3564479379340444,14,0,1,-0.06625712201344165
2026-06-14 14:15:00,0.7138442007021826,0.8651528250951978,0.718945738185066,-1.0565562742930017,-0.8415428616733226,1.4052542607800083,1.468881938094025,1.3345021312221197,1.3118026186284002,14,0,1,-0.06625712201344165
2026-06-14 14:30:00,0.3617944740049802,0.9329184464981428,0.759098649155368,-1.1236585873430973,-0.9027679303615004,1.3249104300821193,1.4246698562803684,1.2962061984297866,1.2873666131553254,14,0,1,-0.06625712201344165
2026-06-14 14:45:00,-0.015763239790632735,0.9661621916109768,0.8594809265811213,-1.1236585873430973,-0.965543164338835,1.242203545540175,1.378948226745329,1.27705823203362,1.2334643520528272,14,0,1,-0.06625712201344165
2026-06-14 15:00:00,-0.5503920423599328,1.0314045887572287,0.9598632040068746,-1.1236585873430973,-1.0299491049183505,1.1618597148422862,1.3315984941778096,1.2579102656374535,1.1714528361008876,15,0,1,-0.06625712201344165
2026-06-14 15:15:00,-0.9083216822340705,1.0634160897293097,1.020092570462326,-1.1236585873430973,-0.965543164338835,1.0815158841443975,1.2598599028988233,1.2004663664489537,1.0990696819283101,15,0,1,-0.06625712201344165
2026-06-14 15:30:00,-0.92130730954487,1.095029493019319,1.0000161149771765,-1.187784779445363,-0.9027679303615004,1.0011720534465087,1.1820829864083642,1.1621704336566203,1.0130437853662313,15,0,1,-0.06625712201344165
